"主键id","鉴定依据:1 民标 2 危标 3 工标 4 完标 5 其他","委托日期,2011-12-22 00:00:00","建筑地址,金筑街588号","鉴定机构","图斑ID,3205080016109","区域名称 姑苏","房屋类型,示例：1","鉴定报告访问地址","报告文件2","鉴定类型:1 安全性鉴定 2 危房性鉴定 3 其他","是否解危 1 已解危， !=1 未解危","鉴定结论","正式鉴定日期,2011-12-27 00:00:00","建筑名称","街道名称,示例：白洋湾街道","报告生成日期,2011-12-27 13:40:44","房间号码","区域ID,示例：320508","报告编号,示例：苏房安鉴[2011]金咨B字第10号","项目名称,示例：金筑街588号","街道ID","creator","create_time","updater","update_time","tenant_id","deleted"
2004125634006290435,"","2019-08-21 00:00:00",闻钟苑29幢302室,"","3205080000817",姑苏,"1","","","3","","","2019-08-22 00:00:00","","","2019-08-23 16:23:47","","320508",苏房安鉴[2019]意B维字第374号,闻钟苑29幢302室,"",,2025-12-25 17:42:40.658,,2025-12-25 17:42:40.658,,0
2004125634010484738,"","2020-05-20 00:00:00",景运家园6幢101室,"","3205080003921",姑苏,"1","","","3","","","2020-05-25 00:00:00","","","2020-05-25 14:24:07","","320508",苏房安鉴[2020]意B维字第107号,景运家园6幢101室,"",,2025-12-25 17:42:40.658,,2025-12-25 17:42:40.658,,0
1991322110566502402,"","2012-02-09 00:00:00",人民路3188号18幢1003室,"","3205080002467",姑苏,"1",http://218.4.84.173:8199/identify-report/675FEF44-417E-4CB9-9663-6523699A203A.pdf,"","3","","","2012-02-10 00:00:00","","","2012-02-10 14:25:54","","320508",苏房安鉴[2012]改B字第214号,人民路3188号18幢1003室,"",,2025-11-20 09:46:02.792,,2025-11-20 09:46:02.792,,0
2004125634010484739,"","2019-05-06 00:00:00",景运家园6幢404室,"","3205080003921",姑苏,"1","","","3","","","2019-06-17 00:00:00","","","2019-06-18 15:54:39","","320508",苏房安鉴[2019]咨B用字第209号,景运家园6幢404室,"",,2025-12-25 17:42:40.658,,2025-12-25 17:42:40.658,,0
1991322121278754818,"","2017-08-21 00:00:00",平泷路1258号701室,"","3205080001874",姑苏,"1",http://218.4.84.173:8199/identify-report/99EC58D6-041D-46A8-B2B0-D8AA861CE4DC.pdf,"","3","","","2017-09-01 00:00:00","","","2017-09-01 15:12:04","","320508",苏房安鉴[2017]咨A用字第480号,平泷路1258号701室,"",,2025-11-20 09:46:05.346,,2025-11-20 09:46:05.346,,0
1991322121282949122,"","2019-10-14 00:00:00",平泷路1258号305室,"","3205080001874",姑苏,"1",http://218.4.84.173:8199/identify-report/05C08373-345D-4764-98E7-47A6760D4E5F.pdf,"","3","","","2019-10-21 00:00:00","","","2019-10-21 14:41:57","","320508",苏房安鉴[2019]意B维字第486号,平泷路1258号305室,"",,2025-11-20 09:46:05.347,,2025-11-20 09:46:05.347,,0
1991322121282949123,"","2019-10-14 00:00:00",平泷路1258号308室,"","3205080001874",姑苏,"1",http://218.4.84.173:8199/identify-report/F8D0E1EF-0C0E-4E54-845A-57D8042EBCA4.pdf,"","3","","","2019-10-21 00:00:00","","","2019-10-21 14:42:12","","320508",苏房安鉴[2019]意B维字第487号,平泷路1258号308室,"",,2025-11-20 09:46:05.347,,2025-11-20 09:46:05.347,,0
1991322121287143425,"","2019-10-14 00:00:00",平泷路1258号309室,"","3205080001874",姑苏,"1",http://218.4.84.173:8199/identify-report/0EC2688F-B6C5-4617-81EB-A2960A027256.pdf,"","3","","","2019-10-21 00:00:00","","","2019-10-21 14:42:25","","320508",苏房安鉴[2019]意B维字第488号,平泷路1258号309室,"",,2025-11-20 09:46:05.348,,2025-11-20 09:46:05.348,,0
2004125634010484740,"","2019-06-17 00:00:00",景运家园6幢402室,"","3205080003921",姑苏,"1","","","3","","","2019-06-26 00:00:00","","","2019-06-26 14:01:09","","320508",苏房安鉴[2019]咨A用字第241号,景运家园6幢402室,"",,2025-12-25 17:42:40.659,,2025-12-25 17:42:40.659,,0
1991322123946332162,"1","2024-05-20 00:00:00",苏站路1588号二层,江苏煜顺工程检测技术服务有限公司,"3205080002401",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/4a8402ad-ab19-47f7-a5cc-482f5664a368/20240710/wu_1i2da3kvf1o8nhef1dff1et812ma8.pdf,"","1","","","",苏州市漫亭酒店管理有限公司装饰工程,"","2024-07-09 00:00:00","","320508",【姑苏】苏鉴字第011号2400646,苏州市漫亭酒店管理有限公司装饰工程,"",,2025-11-20 09:46:05.982,,2025-11-20 09:46:05.982,,0
1991322125762465793,"1","2023-04-18 00:00:00",姑苏区平川路1188号,苏州苏房房屋安全鉴定中心有限责任公司,"3205080000656",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20230714/wu_1h59dser41m8eup11phd16gj1qm8.pdf,"","1","",au,"",姑苏区平川路1188号101室、201室,"","2023-07-12 00:00:00","","320508",【姑苏】苏鉴字第018号2300543,姑苏区平川路1188号101室、201室,"",,2025-11-20 09:46:06.415,,2025-11-20 09:46:06.415,,0
2004125634014679042,"","2020-05-09 00:00:00",景运家园6幢304室,"","3205080003921",姑苏,"1","","","3","","","2020-05-12 00:00:00","","","2020-05-12 11:18:03","","320508",苏房安鉴[2020]意B维字第93号,景运家园6幢304室,"",,2025-12-25 17:42:40.659,,2025-12-25 17:42:40.659,,0
2004125634014679043,"","2019-06-17 00:00:00",景运家园6幢201室,"","3205080003921",姑苏,"1","","","3","","","2019-06-26 00:00:00","","","2019-06-26 14:00:16","","320508",苏房安鉴[2019]咨A用字第238号,景运家园6幢201室,"",,2025-12-25 17:42:40.659,,2025-12-25 17:42:40.659,,0
2004125634014679044,"","2019-06-17 00:00:00",景运家园6幢301室,"","3205080003921",姑苏,"1","","","3","","","2019-06-26 00:00:00","","","2019-06-26 14:01:16","","320508",苏房安鉴[2019]咨A用字第242号,景运家园6幢301室,"",,2025-12-25 17:42:40.660,,2025-12-25 17:42:40.660,,0
2004125634018873345,"","2019-05-06 00:00:00",景运家园6幢403室,"","3205080003921",姑苏,"1","","","3","","","2019-05-15 00:00:00","","","2019-05-15 13:52:30","","320508",苏房安鉴[2019]咨B用字第167号,景运家园6幢403室,"",,2025-12-25 17:42:40.660,,2025-12-25 17:42:40.660,,0
2004125634375389186,"","2008-05-04 00:00:00",新康花园116幢308室,"","3205080086254",姑苏,"1","","","3","","","2008-05-06 00:00:00","","","2008-05-06 14:20:02","","320508",苏房鉴处[2008]装咨A字第714号,新康花园116幢308室,"",,2025-12-25 17:42:40.746,,2025-12-25 17:42:40.746,,0
2004125634379583489,"","2021-09-24 12:52:42",学前路1号藕巷新村7幢1103室,"","3205080012912",姑苏,"1","","","3","","","2021-11-19 00:00:00","","","2021-11-19 16:50:41","","320508",苏房安鉴[2021]意A维字第1492号,学前路1号藕巷新村7幢1103室,"",,2025-12-25 17:42:40.746,,2025-12-25 17:42:40.746,,0
2004125635004534786,"","2024-09-09 00:00:00",常胜路59号,苏州恒信建设技术开发检测有限公司,"3205710015678",园区,"1","","","1","","","",翌胜电子综合楼结构安全性鉴定,高端制造与国际贸易区,"","","320571","",翌胜电子综合楼结构安全性鉴定,"",,2025-12-25 17:42:40.895,,2025-12-25 17:42:40.895,,0
2004125636929720321,"2","2022-03-06 00:00:00",杨锦公路806号,"","3205820364106",张家港,"1","","","2","0",D,"",锦丰边防检查站,冶金园（锦丰镇）,"","","",E03099112200036,锦丰边防检查站,"",,2025-12-25 17:42:41.354,,2025-12-25 17:42:41.354,,0
2005452678128439298,"1","2024-07-22 00:00:00",亭学街9号唯亭学校,吴江市建设工程质量检测中心有限公司,"3205710031526",园区,"1","","","1","",Bsu,"",苏州工业园区唯亭学校小学教学楼,唯亭街道,"2024-10-16 00:00:00","","320571",【工业园区】苏鉴字第017号2400930,苏州工业园区唯亭学校小学教学楼,"",,2025-12-29 09:35:52.631,,2025-12-29 09:35:52.631,,0
2004125659847397378,"2","2022-12-26 14:19:02","12组21号程敏","","3205820201529",张家港,"2","","","2","0",C,"","",经开区（杨舍镇）,"","","","","12组21号程敏_","",,2025-12-25 17:42:46.818,,2025-12-25 17:42:46.818,,0
1991322127490519042,"","2018-12-07 00:00:00",广济北路788号,"","3205080063102",姑苏,"1",http://218.4.84.173:8199/identify-report/F36FB352-56CF-4CFF-8D02-56E968E2F1E7.pdf,"","3","","","2018-12-10 00:00:00","",苏锦街道,"2018-12-10 15:36:58","","320508",苏房安鉴[2018]平咨B字第8号,广济北路788号,"",,2025-11-20 09:46:06.827,,2025-11-20 09:46:06.827,,0
1991322129726083074,"1","2023-04-01 00:00:00",苏州市姑苏区齐溪街,中国建材检验认证集团江苏有限公司,"3205080002455",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/1fe27115-0ec1-463f-aeba-325092ea285f/20230602/wu_1h1tkhq5a1ku2n4ges1ch41i2d8.pdf,"","1","",Dsu,"",苏州明州康复医院项目裙房,"","2023-05-04 00:00:00","","320508",【姑苏】苏鉴字第004号2300678,苏州明州康复医院项目裙房,"",,2025-11-20 09:46:07.360,,2025-11-20 09:46:07.360,,0
2004125660363296770,"1","2024-10-22 00:00:00",暨阳西路68号,江苏省建筑工程质量检测中心有限公司,"3205820181132",张家港,"1","","","1","",Bsu,"",张家港市杨舍镇暨阳西路68号6幢,经开区（杨舍镇）,"2025-04-23 00:00:00","","320582",【张家港】苏鉴字第012号2500310,张家港市杨舍镇暨阳西路68号6幢,"",,2025-12-25 17:42:46.941,,2025-12-25 17:42:46.941,,0
2004125667011268609,"1","2025-06-30 00:00:00",江苏省太仓市双凤镇华丽大道888号华庭205、206,常州市建筑科学研究院集团股份有限公司,"3205850166605",太仓,"1","","","1","0",Bsu,"",华庭205、206,双凤镇,"2025-07-29 00:00:00","","320585",【太仓】苏鉴字第014号2200173,华庭205、206,"",,2025-12-25 17:42:48.527,,2025-12-25 17:42:48.527,,0
2004125672220594178,"1","2025-04-15 00:00:00",太仓市璜泾镇园林路516号  阶梯教室,江苏省建筑工程质量检测中心有限公司,"3205850080542",太仓,"1","","","1","","","",太仓市璜泾镇园林路516号阶梯教室,"","","","320585","",太仓市璜泾镇园林路516号阶梯教室,"",,2025-12-25 17:42:49.769,,2025-12-25 17:42:49.769,,0
2004125679241859073,"","2022-12-01 00:00:00",太仓国际集装箱码头有限公司,苏州方正工程技术开发检测有限公司,"3205850218944",太仓,"1","","","1","","","",维修车间,浮桥镇,"","","320585","",维修车间,"",,2025-12-25 17:42:51.442,,2025-12-25 17:42:51.442,,0
2004125685692698625,"3","2025-02-19 00:00:00",尹中南路1588号11幢,南京南大工程检测有限公司,"3205060116650",吴中,"1","","","1","",二,"",苏州吴中经济开发区尹中南路1588号11幢（车间三）,"","2025-04-21 00:00:00","","320506",【吴中】苏鉴字第008号2500166,苏州吴中经济开发区尹中南路1588号11幢（车间三）,"",,2025-12-25 17:42:52.980,,2025-12-25 17:42:52.980,,0
2005452678128439299,"1","2023-11-16 00:00:00",觉林路1号,苏州恒信建设技术开发检测有限公司,"3205070002559",相城,"1","","","1","",Asu,"",北桥中心小学门卫1、门卫2,北桥街道,"2023-12-26 00:00:00","","320507",【相城】苏鉴字第010号2400160,北桥中心小学门卫1、门卫2,"",,2025-12-29 09:35:52.631,,2025-12-29 09:35:52.631,,0
2004125685696892930,"3","2025-02-19 00:00:00",苏州吴中经济开发区尹中南路1588号2幢,南京南大工程检测有限公司,"3205060116650",吴中,"1","","","1","",二,"",苏州吴中经济开发区尹中南路1588号2幢（车间二）,"","2025-04-21 00:00:00","","320506",【吴中】苏鉴字第008号2500157,苏州吴中经济开发区尹中南路1588号2幢（车间二）,"",,2025-12-25 17:42:52.981,,2025-12-25 17:42:52.981,,0
2004125686053408770,"","2012-03-28 00:00:00",嘉元路588号,"","3205070069346",相城,"1","","","3","","","2012-04-09 00:00:00","",相城高新区（元和街道）,"2012-04-09 16:16:12","","320507",苏房安鉴[2012]相咨B字第6号,嘉元路588号,"",,2025-12-25 17:42:53.066,,2025-12-25 17:42:53.066,,0
1991322216334266370,"1","2025-04-26 00:00:00",冬青路西，长青路北,苏州苏房房屋安全鉴定中心有限责任公司,"3205080074140",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20250427/wu_1iprnhtmk1nttalm14pm1b30i5l8.pdf,"","1","",Bsu,"",苏州杏秀桥垃圾分类宣教中心,"","2025-04-27 00:00:00","","320508",【姑苏】苏鉴字第018号2500527,苏州杏秀桥垃圾分类宣教中心,"",,2025-11-20 09:46:28.009,,2025-11-20 09:46:28.009,,0
2004125686053408771,"3","2023-05-26 00:00:00",如元路599号,苏州市相城检测股份有限公司,"3205070023337",相城,"1","","","1","",b,"",苏州市苏荣电气有限公司1#厂房一层 （4-7×A-D轴）,相城经开区（澄阳街道）,"2023-06-06 00:00:00","","320507",【相城】苏鉴字第007号2300837,苏州市苏荣电气有限公司1#厂房一层 （4-7×A-D轴）,"",,2025-12-25 17:42:53.067,,2025-12-25 17:42:53.067,,0
1991322222680248322,"1","2025-04-15 00:00:00",苏州市姑苏区带城桥下塘18号季康馆,苏州恒信建设技术开发检测有限公司,"3205080044877",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/cee3f9c2-81fe-4107-a32b-bb8cf2bc9dc2/20250917/wu_1j5aqoiv110rk1rdk72gcpet8k8.pdf,"","1","",Bsu,"",江苏省苏州第十中学校季康馆房屋,"","2025-05-09 00:00:00","","320508",【姑苏】苏鉴字第010号2500678,江苏省苏州第十中学校季康馆房屋,"",,2025-11-20 09:46:29.522,,2025-11-20 09:46:29.522,,0
2004125686057603073,"1","2023-12-16 00:00:00",相城区元和街道万里路122-2号,苏州方正工程技术开发检测有限公司,"3205070050868",相城,"1","","","1","",bu,"",苏州市相城区元和街道万里路122-2号房屋,"","2024-01-06 00:00:00","","320507","",苏州市相城区元和街道万里路122-2号房屋,"",,2025-12-25 17:42:53.067,,2025-12-25 17:42:53.067,,0
1991322237729411073,"3","2025-04-26 00:00:00",苏州市姑苏区冬青路西，长青路北,苏州苏房房屋安全鉴定中心有限责任公司,"3205080074132",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20250519/wu_1irj16ut71kfq1ofre777i9vls8.pdf,"","1","",二,"",苏州杏秀桥生活垃圾环卫转运中心,"","2025-05-16 00:00:00","","320508",【姑苏】苏鉴字第018号2500528,苏州杏秀桥生活垃圾环卫转运中心,"",,2025-11-20 09:46:33.110,,2025-11-20 09:46:33.110,,0
2004125686577696769,"1","2022-07-15 00:00:00",阳澄湖中路120号,苏州市相城检测股份有限公司,"3205070139230",相城,"1","","","1","",Asu,"",陆慕实验小学地下室,元和街道,"2022-08-26 00:00:00","","320507","",陆慕实验小学地下室,"",,2025-12-25 17:42:53.191,,2025-12-25 17:42:53.191,,0
2004125686581891073,"1","2022-07-15 00:00:00",陆慕街,苏州市相城检测股份有限公司,"3205070070034",相城,"1","","","1","",Asu,"",元和小学门卫,元和街道,"2022-08-22 00:00:00","","320507",【相城】苏鉴字第007号2300083,元和小学门卫,"",,2025-12-25 17:42:53.192,,2025-12-25 17:42:53.192,,0
2005452683484565506,"1","2025-05-10 00:00:00",泥泾路1号,苏州中正工程检测有限公司,"3205850116403",太仓,"1","","","1","",Bsu,"",新苑社区办公楼及会所（办公楼）,双凤镇,"2025-06-05 00:00:00","","320585",【太仓】苏鉴字第005号2500886,新苑社区办公楼及会所（办公楼）,"",,2025-12-29 09:35:53.909,,2025-12-29 09:35:53.909,,0
2004125686581891075,"1","2024-02-08 00:00:00",沈周路28号,苏州市相城检测股份有限公司,"3205070113918",相城,"1","","","1","",Bsu,"",湘城小学食堂,度假区（阳澄湖镇）,"2024-09-30 00:00:00","","320507",【相城】苏鉴字第007号2400565,湘城小学食堂,"",,2025-12-25 17:42:53.193,,2025-12-25 17:42:53.193,,0
2004125694253273090,"6","2023-05-23 00:00:00",七都镇庙港联漾村（24）太平桥41号,常州市建筑科学研究院集团股份有限公司,"3205090145879",吴江,"2","","","2","",A,"",邱法金房屋,七都镇,"2023-05-29 00:00:00","","320509",【吴江】苏鉴字第014号2300773,邱法金房屋,"",,2025-12-25 17:42:55.022,,2025-12-25 17:42:55.022,,0
2004125695486398465,"6","2023-03-01 00:00:00",沈家村委会10组沈家浜14号,苏州科建建设工程质量检测有限公司,"3205090243721",吴江,"2","","","2","1",D,"",沈家村10组,盛泽镇,"2023-03-15 00:00:00","","320509",【吴江】苏鉴字第009号2300333,沈家村10组,"",,2025-12-25 17:42:55.316,,2025-12-25 17:42:55.316,,0
2008054430593945601,"","2015-02-04 00:00:00",鸿禧路26号6幢1室,"","3205050020157",虎丘,"1","","","3","","","","","","2015-02-04 10:27:37","","320505",苏房安鉴[2015]内改A字第18号,鸿禧路26号6幢1室,"",,2026-01-05 13:54:18.757,,2026-01-05 13:54:18.757,,0
1991322251033743362,"8","2025-04-16 00:00:00",民治路88号,苏州方正工程技术开发检测股份有限公司,"3205080046692",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/6108c2ea-88af-4b67-9ace-c971e385e403/20250917/wu_1j5b5nvol1jkc17kihl5tmj1dlk8.pdf,"","1","",Bsu,"",苏州市老年大学东辅房,双塔街道,"2025-09-16 00:00:00","","320508",【姑苏】苏鉴字第002号2501660,苏州市老年大学东辅房,"",,2025-11-20 09:46:36.282,,2025-11-20 09:46:36.282,,0
2004125703744983041,"1","2025-03-19 00:00:00",平西村东古塘9组,苏州科建建设工程质量检测有限公司,"3205090123625",吴江,"1","","","1","",Bsu,"",综合楼,平望镇,"2025-04-18 00:00:00","","320509",【吴江】苏鉴字第009号2500431,综合楼,"",,2025-12-25 17:42:57.285,,2025-12-25 17:42:57.285,,0
2005452684713496577,"3","2023-02-17 00:00:00",吴江汾湖经济开发区北厍镇沈家港村,常州市建筑科学研究院集团股份有限公司,"3205090500192",吴江,"1","","","1","",一,"",循泵配电间,黎里镇,"2023-07-15 00:00:00","","320509",【吴江】苏鉴字第014号2300182,循泵配电间,"",,2025-12-29 09:35:54.201,,2025-12-29 09:35:54.201,,0
1991322271736827906,"1","2023-06-05 00:00:00",凤凰街322号,苏州恒信建设技术开发检测有限公司,"3205080047464",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/cee3f9c2-81fe-4107-a32b-bb8cf2bc9dc2/20230621/wu_1h3dtlltc1sbthpc5l21nupajc8.pdf,"","1","",Asu,"",苏州市姑苏区凤凰街318号、322号房屋结构安全鉴定,双塔街道,"2023-06-13 00:00:00","","320508",【姑苏】苏鉴字第010号2300866,苏州市姑苏区凤凰街318号、322号房屋结构安全鉴定,"",,2025-11-20 09:46:41.218,,2025-11-20 09:46:41.218,,0
1991322275994046466,"","2020-01-08 00:00:00",竹辉路258号,"","3205080042391",姑苏,"1",http://218.4.84.173:8199/identify-report/76EFA5DF-5974-49EC-86A5-090F7CDC01E8.pdf,"","3","","","2020-03-05 00:00:00","","","2020-05-12 10:38:23","","320508",苏房鉴定[2020]鉴A字第67号,竹辉路258号,"",,2025-11-20 09:46:42.233,,2025-11-20 09:46:42.233,,0
1991322277445275649,"1","2022-11-10 00:00:00",带城桥路110号,苏州方正工程技术开发检测有限公司,"3205080048773",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/ca22631d-f3fa-4c3a-93e4-5e55c01de841/20230221/wu_1gpp799tavtj11rr1bbt1lpb13378.pdf,"","1","0",Dsu,"",带城桥路15号房屋,双塔街道,"2022-12-26 00:00:00","","320508",【姑苏】苏鉴字第002号2200789,带城桥路15号房屋,"",,2025-11-20 09:46:42.579,,2025-11-20 09:46:42.579,,0
2004125711248592897,"3","2025-09-19 00:00:00",合丰路666号西北60米,苏州中正工程检测有限公司,"3205060381930",吴中,"1","","","1","","","",人文经济博览苑项目影视文化产业园1#,木渎镇,"","","320506","",人文经济博览苑项目影视文化产业园1#,"",,2025-12-25 17:42:59.073,,2025-12-25 17:42:59.073,,0
2004125721478500353,"","2016-09-05 00:00:00",绿岛花园17幢05室,"","3205050010498",虎丘,"1","","","3","","","","","","2016-09-05 15:07:10","","320505",苏房安鉴[2016]内改B字第2012号,绿岛花园17幢05室,"",,2025-12-25 17:43:01.512,,2025-12-25 17:43:01.512,,0
1991322290095296514,"1","2025-04-15 00:00:00",苏州市姑苏区带城桥下塘18号,苏州恒信建设技术开发检测有限公司,"3205080044858",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/cee3f9c2-81fe-4107-a32b-bb8cf2bc9dc2/20250917/wu_1j5apangcot5ev16s15horr38.pdf,"","1","",Bsu,"",江苏省苏州第十中学校探究实验室房屋,"","2025-05-05 00:00:00","","320508",【姑苏】苏鉴字第010号2500669,江苏省苏州第十中学校探究实验室房屋,"",,2025-11-20 09:46:45.595,,2025-11-20 09:46:45.595,,0
